timestamp,sensor,value
2015-11-20T00:14:43+00:00,23,35.882
2015-11-20T00:14:43+00:00,24,34.004
2015-11-20T00:14:43+00:00,25,35.688
2015-11-20T00:14:43+00:00,22,35.415
2015-11-20T00:14:43+00:00,23,36.486
2015-11-20T00:14:43+00:00,24,33.582
2015-11-20T00:14:43+00:00,25,34.906
2015-11-20T00:14:43+00:00,20,702.8
2015-11-20T00:14:43+00:00,21,15.1
2015-11-20T00:14:43+00:00,22,34.646
2015-11-20T00:14:43+00:00,23,35.864
2015-11-20T00:14:43+00:00,24,34.004
2015-11-20T00:14:43+00:00,25,35.688
2015-11-20T00:14:43+00:00,1,0.0
2015-11-20T00:14:43+00:00,2,0.0
2015-11-20T00:14:43+00:00,3,9525.0
2015-11-20T00:14:43+00:00,4,717.0
2015-11-20T00:14:43+00:00,5,689.4
2015-11-20T00:14:43+00:00,6,683.3
2015-11-20T00:14:43+00:00,7,722.7
2015-11-20T00:14:43+00:00,8,687.4
2015-11-20T00:14:43+00:00,9,665.2
2015-11-20T00:14:43+00:00,10,827.9
2015-11-20T00:14:43+00:00,11,832.4
2015-11-20T00:14:43+00:00,12,793.9
2015-11-20T00:14:43+00:00,13,817.8
2015-11-20T00:14:43+00:00,14,925.5
2015-11-20T00:14:43+00:00,15,912.3
2015-11-20T00:14:43+00:00,16,207.312
2015-11-20T00:14:43+00:00,17,7.4
2015-11-20T00:14:43+00:00,18,828.1
2015-11-20T00:14:43+00:00,19,859.8
2015-11-20T00:14:43+00:00,22,35.415
2015-11-20T00:14:43+00:00,23,36.486
2015-11-20T00:14:43+00:00,24,33.569
2015-11-20T00:14:43+00:00,25,34.906
2015-11-20T00:14:43+00:00,22,34.636
2015-11-20T00:14:43+00:00,23,35.864
2015-11-20T00:14:43+00:00,24,34.004
2015-11-20T00:14:43+00:00,25,35.688
2015-11-20T00:14:43+00:00,22,35.415
2015-11-20T00:14:43+00:00,23,36.486
2015-11-20T00:14:43+00:00,24,33.569
2015-11-20T00:14:43+00:00,25,34.883
2015-11-20T00:14:43+00:00,20,704.2
2015-11-20T00:14:43+00:00,21,15.2
2015-11-20T00:14:43+00:00,22,34.636
2015-11-20T00:14:43+00:00,23,35.846
2015-11-20T00:14:43+00:00,24,34.004
2015-11-20T00:14:44+00:00,25,35.688
2015-11-20T00:14:44+00:00,1,0.0
2015-11-20T00:14:44+00:00,2,0.0
2015-11-20T00:14:44+00:00,3,9522.0
2015-11-20T00:14:44+00:00,4,717.6
2015-11-20T00:14:44+00:00,5,689.4
2015-11-20T00:14:44+00:00,6,683.0
2015-11-20T00:14:44+00:00,7,721.8
2015-11-20T00:14:44+00:00,8,688.2
2015-11-20T00:14:44+00:00,9,664.6
2015-11-20T00:14:44+00:00,10,827.7
2015-11-20T00:14:44+00:00,11,832.5
2015-11-20T00:14:44+00:00,12,795.5
2015-11-20T00:14:44+00:00,13,817.6
2015-11-20T00:14:44+00:00,14,924.9
2015-11-20T00:14:44+00:00,15,912.3
2015-11-20T00:14:44+00:00,16,207.312
2015-11-20T00:14:44+00:00,17,7.3
2015-11-20T00:14:44+00:00,18,827.9
2015-11-20T00:14:44+00:00,19,860.8
2015-11-20T00:14:44+00:00,22,35.415
2015-11-20T00:14:44+00:00,23,36.486
2015-11-20T00:14:44+00:00,24,33.557
2015-11-20T00:14:44+00:00,25,34.883
2015-11-20T00:14:44+00:00,22,34.626
2015-11-20T00:14:44+00:00,23,35.846
2015-11-20T00:14:44+00:00,24,34.004
2015-11-20T00:14:44+00:00,25,35.688
2015-11-20T00:14:44+00:00,22,35.415
2015-11-20T00:14:44+00:00,23,36.486
2015-11-20T00:14:44+00:00,24,33.557
2015-11-20T00:14:44+00:00,25,34.86
2015-11-20T00:14:44+00:00,20,704.0
2015-11-20T00:14:44+00:00,21,15.2
2015-11-20T00:14:44+00:00,22,34.626
2015-11-20T00:14:44+00:00,23,35.828
2015-11-20T00:14:44+00:00,24,34.004
2015-11-20T00:14:44+00:00,25,35.688
2015-11-20T00:14:44+00:00,1,0.0
2015-11-20T00:14:44+00:00,2,0.0
2015-11-20T00:14:44+00:00,3,9523.0
2015-11-20T00:14:44+00:00,4,718.4
2015-11-20T00:14:44+00:00,5,689.8
2015-11-20T00:14:44+00:00,6,682.8
2015-11-20T00:14:44+00:00,7,722.3
2015-11-20T00:14:44+00:00,8,687.5
2015-11-20T00:14:44+00:00,9,663.5
2015-11-20T00:14:44+00:00,10,826.8
2015-11-20T00:14:44+00:00,11,832.8
2015-11-20T00:14:44+00:00,12,794.3
2015-11-20T00:14:44+00:00,13,817.2
2015-11-20T00:14:44+00:00,14,924.3
2015-11-20T00:14:44+00:00,15,912.1
2015-11-20T00:14:44+00:00,16,207.373
2015-11-20T00:14:44+00:00,17,7.3
2015-11-20T00:14:44+00:00,18,828.7
2015-11-20T00:14:44+00:00,19,860.5
2015-11-20T00:14:44+00:00,22,35.415
2015-11-20T00:14:44+00:00,23,36.486
2015-11-20T00:14:44+00:00,24,33.544
2015-11-20T00:14:45+00:00,25,34.86
2015-11-20T00:14:45+00:00,22,34.616
2015-11-20T00:14:45+00:00,23,35.828
2015-11-20T00:14:45+00:00,24,34.004
2015-11-20T00:14:45+00:00,25,35.688
2015-11-20T00:14:45+00:00,22,35.415
2015-11-20T00:14:45+00:00,23,36.486
2015-11-20T00:14:45+00:00,24,33.544
2015-11-20T00:14:45+00:00,25,34.837
2015-11-20T00:14:45+00:00,20,703.5
2015-11-20T00:14:45+00:00,21,15.1
2015-11-20T00:14:45+00:00,22,34.616
2015-11-20T00:14:45+00:00,23,35.81
2015-11-20T00:14:45+00:00,24,34.004
2015-11-20T00:14:45+00:00,25,35.688
2015-11-20T00:14:45+00:00,1,0.0
2015-11-20T00:14:45+00:00,2,0.0
2015-11-20T00:14:45+00:00,3,9523.0
2015-11-20T00:14:45+00:00,4,718.6
2015-11-20T00:14:45+00:00,5,689.8
2015-11-20T00:14:45+00:00,6,683.2
2015-11-20T00:14:45+00:00,7,722.7
2015-11-20T00:14:45+00:00,8,688.2
2015-11-20T00:14:45+00:00,9,663.5
2015-11-20T00:14:45+00:00,10,827.5
2015-11-20T00:14:45+00:00,11,832.5
2015-11-20T00:14:45+00:00,12,794.7
2015-11-20T00:14:45+00:00,13,817.9
2015-11-20T00:14:45+00:00,14,924.6
2015-11-20T00:14:45+00:00,15,913.3
2015-11-20T00:14:45+00:00,16,207.434
2015-11-20T00:14:45+00:00,17,7.4
2015-11-20T00:14:45+00:00,18,828.2
2015-11-20T00:14:45+00:00,19,860.2
2015-11-20T00:14:45+00:00,22,35.415
2015-11-20T00:14:45+00:00,23,36.486
2015-11-20T00:14:45+00:00,24,33.531
2015-11-20T00:14:45+00:00,25,34.837
2015-11-20T00:14:45+00:00,22,34.605
2015-11-20T00:14:45+00:00,23,35.81
2015-11-20T00:14:45+00:00,24,34.004
2015-11-20T00:14:45+00:00,25,35.688
2015-11-20T00:14:45+00:00,22,35.415
2015-11-20T00:14:45+00:00,23,36.486
2015-11-20T00:14:45+00:00,24,33.531
2015-11-20T00:14:45+00:00,25,34.814
2015-11-20T00:14:45+00:00,20,704.9
2015-11-20T00:14:45+00:00,21,15.1
2015-11-20T00:14:45+00:00,22,34.605
2015-11-20T00:14:45+00:00,23,35.793
2015-11-20T00:14:45+00:00,24,34.004
2015-11-20T00:14:45+00:00,25,35.688
2015-11-20T00:14:45+00:00,1,0.0
2015-11-20T00:14:45+00:00,2,0.0
2015-11-20T00:14:45+00:00,3,9525.0
2015-11-20T00:14:45+00:00,4,718.0
2015-11-20T00:14:45+00:00,5,689.0
2015-11-20T00:14:45+00:00,6,683.3
2015-11-20T00:14:45+00:00,7,721.7
2015-11-20T00:14:45+00:00,8,687.8
2015-11-20T00:14:46+00:00,9,664.1
2015-11-20T00:14:46+00:00,10,827.0
2015-11-20T00:14:46+00:00,11,832.0
2015-11-20T00:14:46+00:00,12,794.1
2015-11-20T00:14:46+00:00,13,818.0
2015-11-20T00:14:46+00:00,14,925.6
2015-11-20T00:14:46+00:00,15,912.9
2015-11-20T00:14:46+00:00,16,207.495
2015-11-20T00:14:46+00:00,17,7.4
2015-11-20T00:14:46+00:00,18,828.7
2015-11-20T00:14:46+00:00,19,860.5
2015-11-20T00:14:46+00:00,22,35.415
2015-11-20T00:14:46+00:00,23,36.486
2015-11-20T00:14:46+00:00,24,33.519
2015-11-20T00:14:46+00:00,25,34.814
2015-11-20T00:14:46+00:00,22,34.595
2015-11-20T00:14:46+00:00,23,35.793
2015-11-20T00:14:46+00:00,24,34.004
2015-11-20T00:14:46+00:00,25,35.688
2015-11-20T00:14:46+00:00,22,35.415
2015-11-20T00:14:46+00:00,23,36.486
2015-11-20T00:14:46+00:00,24,33.519
2015-11-20T00:14:46+00:00,25,34.791
2015-11-20T00:14:46+00:00,20,703.4
2015-11-20T00:14:46+00:00,21,15.2
2015-11-20T00:14:46+00:00,22,34.595
2015-11-20T00:14:46+00:00,23,35.775
2015-11-20T00:14:46+00:00,24,34.004
2015-11-20T00:14:46+00:00,25,35.688
2015-11-20T00:14:46+00:00,1,0.0
2015-11-20T00:14:46+00:00,2,0.0
2015-11-20T00:14:46+00:00,3,9522.0
2015-11-20T00:14:46+00:00,4,716.8
2015-11-20T00:14:46+00:00,5,688.3
2015-11-20T00:14:46+00:00,6,683.2
2015-11-20T00:14:46+00:00,7,723.4
2015-11-20T00:14:46+00:00,8,688.7
2015-11-20T00:14:46+00:00,9,664.0
2015-11-20T00:14:46+00:00,10,827.9
2015-11-20T00:14:46+00:00,11,832.8
2015-11-20T00:14:46+00:00,12,794.3
2015-11-20T00:14:46+00:00,13,817.9
2015-11-20T00:14:46+00:00,14,925.1
2015-11-20T00:14:46+00:00,15,912.7
2015-11-20T00:14:46+00:00,16,207.495
2015-11-20T00:14:46+00:00,17,7.5
2015-11-20T00:14:46+00:00,18,827.7
2015-11-20T00:14:46+00:00,19,860.3
2015-11-20T00:14:46+00:00,22,35.415
2015-11-20T00:14:46+00:00,23,36.486
2015-11-20T00:14:46+00:00,24,33.506
2015-11-20T00:14:46+00:00,25,34.791
2015-11-20T00:14:46+00:00,22,34.585
2015-11-20T00:14:46+00:00,23,35.775
2015-11-20T00:14:46+00:00,24,34.004
2015-11-20T00:14:46+00:00,25,35.688
2015-11-20T00:14:46+00:00,22,35.415
2015-11-20T00:14:46+00:00,23,36.486
2015-11-20T00:14:46+00:00,24,33.506
2015-11-20T00:14:46+00:00,25,34.768
2015-11-20T00:14:47+00:00,20,703.8
2015-11-20T00:14:47+00:00,21,15.1
2015-11-20T00:14:47+00:00,22,34.585
2015-11-20T00:14:47+00:00,23,35.757
2015-11-20T00:14:47+00:00,24,34.004
2015-11-20T00:14:47+00:00,25,35.688
2015-11-20T00:14:47+00:00,1,0.0
2015-11-20T00:14:47+00:00,2,0.0
2015-11-20T00:14:47+00:00,3,9525.0
2015-11-20T00:14:47+00:00,4,717.8
2015-11-20T00:14:47+00:00,5,689.0
2015-11-20T00:14:47+00:00,6,683.3
2015-11-20T00:14:47+00:00,7,723.5
2015-11-20T00:14:47+00:00,8,687.2
2015-11-20T00:14:47+00:00,9,664.3
2015-11-20T00:14:47+00:00,10,827.5
2015-11-20T00:14:47+00:00,11,832.5
2015-11-20T00:14:47+00:00,12,794.2
2015-11-20T00:14:47+00:00,13,818.3
2015-11-20T00:14:47+00:00,14,926.0
2015-11-20T00:14:47+00:00,15,912.5
2015-11-20T00:14:47+00:00,16,207.556
2015-11-20T00:14:47+00:00,17,7.3
2015-11-20T00:14:47+00:00,18,828.2
2015-11-20T00:14:47+00:00,19,861.1
2015-11-20T00:14:47+00:00,22,35.415
2015-11-20T00:14:47+00:00,23,36.486
2015-11-20T00:14:47+00:00,24,33.493
2015-11-20T00:14:47+00:00,25,34.768
2015-11-20T00:14:47+00:00,22,34.575
2015-11-20T00:14:47+00:00,23,35.757
2015-11-20T00:14:47+00:00,24,34.004
2015-11-20T00:14:47+00:00,25,35.688
2015-11-20T00:14:47+00:00,22,35.415
2015-11-20T00:14:47+00:00,23,36.486
2015-11-20T00:14:47+00:00,24,33.493
2015-11-20T00:14:47+00:00,25,34.745
2015-11-20T00:14:47+00:00,20,702.0
2015-11-20T00:14:47+00:00,21,15.1
2015-11-20T00:14:47+00:00,22,34.575
2015-11-20T00:14:47+00:00,23,35.739
2015-11-20T00:14:47+00:00,24,34.004
2015-11-20T00:14:47+00:00,25,35.688
2015-11-20T00:14:47+00:00,1,0.0
2015-11-20T00:14:47+00:00,2,0.0
2015-11-20T00:14:47+00:00,3,9523.0
2015-11-20T00:14:47+00:00,4,716.1
2015-11-20T00:14:47+00:00,5,688.9
2015-11-20T00:14:47+00:00,6,683.8
2015-11-20T00:14:47+00:00,7,723.0
2015-11-20T00:14:47+00:00,8,688.0
2015-11-20T00:14:47+00:00,9,664.0
2015-11-20T00:14:47+00:00,10,827.4
2015-11-20T00:14:47+00:00,11,832.2
2015-11-20T00:14:47+00:00,12,796.2
2015-11-20T00:14:47+00:00,13,817.5
2015-11-20T00:14:47+00:00,14,925.1
2015-11-20T00:14:47+00:00,15,913.0
2015-11-20T00:14:47+00:00,16,207.617
2015-11-20T00:14:47+00:00,17,7.4
2015-11-20T00:14:48+00:00,18,828.2
2015-11-20T00:14:48+00:00,19,860.0
2015-11-20T00:14:48+00:00,22,35.415
2015-11-20T00:14:48+00:00,23,36.486
2015-11-20T00:14:48+00:00,24,33.481
2015-11-20T00:14:48+00:00,25,34.745
2015-11-20T00:14:48+00:00,22,34.564
2015-11-20T00:14:48+00:00,23,35.739
2015-11-20T00:14:48+00:00,24,34.004
2015-11-20T00:14:48+00:00,25,35.688
2015-11-20T00:14:48+00:00,22,35.415
2015-11-20T00:14:48+00:00,23,36.486
2015-11-20T00:14:48+00:00,24,33.481
2015-11-20T00:14:48+00:00,25,34.722
2015-11-20T00:14:48+00:00,20,705.7
2015-11-20T00:14:48+00:00,21,15.1
2015-11-20T00:14:48+00:00,22,34.564
2015-11-20T00:14:48+00:00,23,35.721
2015-11-20T00:14:48+00:00,24,34.004
2015-11-20T00:14:48+00:00,25,35.688
2015-11-20T00:14:48+00:00,1,0.0
2015-11-20T00:14:48+00:00,2,0.0
2015-11-20T00:14:48+00:00,3,9523.0
2015-11-20T00:14:48+00:00,4,718.4
2015-11-20T00:14:48+00:00,5,688.8
2015-11-20T00:14:48+00:00,6,683.3
2015-11-20T00:14:48+00:00,7,722.8
2015-11-20T00:14:48+00:00,8,687.2
2015-11-20T00:14:48+00:00,9,664.4
2015-11-20T00:14:48+00:00,10,828.3
2015-11-20T00:14:48+00:00,11,832.3
2015-11-20T00:14:48+00:00,12,793.7
2015-11-20T00:14:48+00:00,13,818.2
2015-11-20T00:14:48+00:00,14,925.5
2015-11-20T00:14:48+00:00,15,912.3
2015-11-20T00:14:48+00:00,16,207.617
2015-11-20T00:14:48+00:00,17,7.4
2015-11-20T00:14:48+00:00,18,828.3
2015-11-20T00:14:48+00:00,19,860.2
2015-11-20T00:14:48+00:00,22,35.415
2015-11-20T00:14:48+00:00,23,36.486
2015-11-20T00:14:48+00:00,24,33.468
2015-11-20T00:14:48+00:00,25,34.722
2015-11-20T00:14:48+00:00,22,34.554
2015-11-20T00:14:48+00:00,23,35.721
2015-11-20T00:14:48+00:00,24,34.004
2015-11-20T00:14:48+00:00,25,35.688
2015-11-20T00:14:48+00:00,22,35.415
2015-11-20T00:14:48+00:00,23,36.486
2015-11-20T00:14:48+00:00,24,33.468
2015-11-20T00:14:48+00:00,25,34.699
2015-11-20T00:14:48+00:00,20,705.8
2015-11-20T00:14:48+00:00,21,15.1
2015-11-20T00:14:48+00:00,22,34.554
2015-11-20T00:14:48+00:00,23,35.704
2015-11-20T00:14:48+00:00,24,34.004
2015-11-20T00:14:48+00:00,25,35.688
2015-11-20T00:14:48+00:00,1,0.0
2015-11-20T00:14:48+00:00,2,0.0
2015-11-20T00:14:48+00:00,3,9523.0
2015-11-20T00:14:49+00:00,4,716.4
2015-11-20T00:14:49+00:00,5,689.5
2015-11-20T00:14:49+00:00,6,683.7
2015-11-20T00:14:49+00:00,7,722.1
2015-11-20T00:14:49+00:00,8,688.0
2015-11-20T00:14:49+00:00,9,664.3
2015-11-20T00:14:49+00:00,10,828.1
2015-11-20T00:14:49+00:00,11,832.8
2015-11-20T00:14:49+00:00,12,795.4
2015-11-20T00:14:49+00:00,13,817.7
2015-11-20T00:14:49+00:00,14,926.1
2015-11-20T00:14:49+00:00,15,913.1
2015-11-20T00:14:49+00:00,16,207.678
2015-11-20T00:14:49+00:00,17,7.4
2015-11-20T00:14:49+00:00,18,828.9
2015-11-20T00:14:49+00:00,19,860.4
2015-11-20T00:14:49+00:00,22,35.415
2015-11-20T00:14:49+00:00,23,36.486
2015-11-20T00:14:49+00:00,24,33.455
2015-11-20T00:14:49+00:00,25,34.699
2015-11-20T00:14:49+00:00,22,34.544
2015-11-20T00:14:49+00:00,23,35.704
2015-11-20T00:14:49+00:00,24,34.004
2015-11-20T00:14:49+00:00,25,35.688
2015-11-20T00:14:49+00:00,22,35.415
2015-11-20T00:14:49+00:00,23,36.486
2015-11-20T00:14:49+00:00,24,33.455
2015-11-20T00:14:49+00:00,25,34.676
2015-11-20T00:14:49+00:00,20,705.0
2015-11-20T00:14:49+00:00,21,15.1
2015-11-20T00:14:49+00:00,22,34.544
2015-11-20T00:14:49+00:00,23,35.686
2015-11-20T00:14:49+00:00,24,34.004
2015-11-20T00:14:49+00:00,25,35.688
2015-11-20T00:14:49+00:00,1,0.0
2015-11-20T00:14:49+00:00,2,0.0
2015-11-20T00:14:49+00:00,3,9522.0
2015-11-20T00:14:49+00:00,4,716.8
2015-11-20T00:14:49+00:00,5,689.7
2015-11-20T00:14:49+00:00,6,683.1
2015-11-20T00:14:49+00:00,7,721.9
2015-11-20T00:14:49+00:00,8,688.3
2015-11-20T00:14:49+00:00,9,664.4
2015-11-20T00:14:49+00:00,10,827.8
2015-11-20T00:14:49+00:00,11,832.8
2015-11-20T00:14:49+00:00,12,795.0
2015-11-20T00:14:49+00:00,13,817.8
2015-11-20T00:14:49+00:00,14,925.5
2015-11-20T00:14:49+00:00,15,912.5
2015-11-20T00:14:49+00:00,16,207.678
2015-11-20T00:14:49+00:00,17,7.4
2015-11-20T00:14:49+00:00,18,828.5
2015-11-20T00:14:49+00:00,19,860.1
2015-11-20T00:14:49+00:00,22,35.415
2015-11-20T00:14:49+00:00,23,36.486
2015-11-20T00:14:49+00:00,24,33.443
2015-11-20T00:14:49+00:00,25,34.676
2015-11-20T00:14:49+00:00,22,34.534
2015-11-20T00:14:49+00:00,23,35.686
2015-11-20T00:14:49+00:00,24,34.004
2015-11-20T00:14:50+00:00,25,35.688
2015-11-20T00:14:50+00:00,22,35.415
2015-11-20T00:14:50+00:00,23,36.486
2015-11-20T00:14:50+00:00,24,33.443
2015-11-20T00:14:50+00:00,25,34.653
2015-11-20T00:14:50+00:00,20,706.4
2015-11-20T00:14:50+00:00,21,15.1
2015-11-20T00:14:50+00:00,22,34.534
2015-11-20T00:14:50+00:00,23,35.668
2015-11-20T00:14:50+00:00,24,34.004
2015-11-20T00:14:50+00:00,25,35.688
2015-11-20T00:14:50+00:00,1,0.0
2015-11-20T00:14:50+00:00,2,0.0
2015-11-20T00:14:50+00:00,3,9521.0
2015-11-20T00:14:50+00:00,4,718.4
2015-11-20T00:14:50+00:00,5,689.4
2015-11-20T00:14:50+00:00,6,682.5
2015-11-20T00:14:50+00:00,7,722.2
2015-11-20T00:14:50+00:00,8,687.2
2015-11-20T00:14:50+00:00,9,664.7
2015-11-20T00:14:50+00:00,10,828.0
2015-11-20T00:14:50+00:00,11,832.4
2015-11-20T00:14:50+00:00,12,794.4
2015-11-20T00:14:50+00:00,13,817.6
2015-11-20T00:14:50+00:00,14,925.4
2015-11-20T00:14:50+00:00,15,912.3
2015-11-20T00:14:50+00:00,16,207.801
2015-11-20T00:14:50+00:00,17,7.4
2015-11-20T00:14:50+00:00,18,828.3
2015-11-20T00:14:50+00:00,19,860.0
2015-11-20T00:14:50+00:00,22,35.415
2015-11-20T00:14:50+00:00,23,36.486
2015-11-20T00:14:50+00:00,24,33.43
2015-11-20T00:14:50+00:00,25,34.653
2015-11-20T00:14:50+00:00,22,34.523
2015-11-20T00:14:50+00:00,23,35.668
2015-11-20T00:14:50+00:00,24,34.004
2015-11-20T00:14:50+00:00,25,35.688
2015-11-20T00:14:50+00:00,22,35.415
2015-11-20T00:14:50+00:00,23,36.486
2015-11-20T00:14:50+00:00,24,33.43
2015-11-20T00:14:50+00:00,25,34.63
2015-11-20T00:14:50+00:00,20,706.0
2015-11-20T00:14:50+00:00,21,15.1
2015-11-20T00:14:50+00:00,22,34.523
2015-11-20T00:14:50+00:00,23,35.65
2015-11-20T00:14:50+00:00,24,34.004
2015-11-20T00:14:50+00:00,25,35.688
2015-11-20T00:14:50+00:00,1,0.0
2015-11-20T00:14:50+00:00,2,0.0
2015-11-20T00:14:50+00:00,3,9525.0
2015-11-20T00:14:50+00:00,4,718.3
2015-11-20T00:14:50+00:00,5,689.4
2015-11-20T00:14:50+00:00,6,683.1
2015-11-20T00:14:50+00:00,7,722.2
2015-11-20T00:14:50+00:00,8,688.9
2015-11-20T00:14:50+00:00,9,663.7
2015-11-20T00:14:50+00:00,10,827.5
2015-11-20T00:14:50+00:00,11,832.0
2015-11-20T00:14:50+00:00,12,793.1
2015-11-20T00:14:51+00:00,13,817.4
2015-11-20T00:14:51+00:00,14,925.0
2015-11-20T00:14:51+00:00,15,913.2
2015-11-20T00:14:51+00:00,16,207.861
2015-11-20T00:14:51+00:00,17,7.4
2015-11-20T00:14:51+00:00,18,827.9
2015-11-20T00:14:51+00:00,19,860.2
2015-11-20T00:14:51+00:00,22,35.415
2015-11-20T00:14:51+00:00,23,36.486
2015-11-20T00:14:51+00:00,24,33.417
2015-11-20T00:14:51+00:00,25,34.63
2015-11-20T00:14:51+00:00,22,34.513
2015-11-20T00:14:51+00:00,23,35.65
2015-11-20T00:14:51+00:00,24,34.004
2015-11-20T00:14:51+00:00,25,35.688
2015-11-20T00:14:51+00:00,22,35.415
2015-11-20T00:14:51+00:00,23,36.486
2015-11-20T00:14:51+00:00,24,33.417
2015-11-20T00:14:51+00:00,25,34.607
2015-11-20T00:14:51+00:00,20,705.0
2015-11-20T00:14:51+00:00,21,15.1
2015-11-20T00:14:51+00:00,22,34.513
2015-11-20T00:14:51+00:00,23,35.632
2015-11-20T00:14:51+00:00,24,34.004
2015-11-20T00:14:51+00:00,25,35.688
2015-11-20T00:14:51+00:00,1,0.0
2015-11-20T00:14:51+00:00,2,0.0
2015-11-20T00:14:51+00:00,3,9520.0
2015-11-20T00:14:51+00:00,4,718.4
2015-11-20T00:14:51+00:00,5,689.7
2015-11-20T00:14:51+00:00,6,683.8
2015-11-20T00:14:51+00:00,7,721.6
2015-11-20T00:14:51+00:00,8,687.8
2015-11-20T00:14:51+00:00,9,664.0
2015-11-20T00:14:51+00:00,10,828.2
2015-11-20T00:14:51+00:00,11,833.2
2015-11-20T00:14:51+00:00,12,794.6
2015-11-20T00:14:51+00:00,13,818.0
2015-11-20T00:14:51+00:00,14,925.8
2015-11-20T00:14:51+00:00,15,913.2
2015-11-20T00:14:51+00:00,16,207.923
2015-11-20T00:14:51+00:00,17,7.4
2015-11-20T00:14:51+00:00,18,828.8
2015-11-20T00:14:51+00:00,19,860.9
2015-11-20T00:14:51+00:00,22,35.415
2015-11-20T00:14:51+00:00,23,36.486
2015-11-20T00:14:51+00:00,24,33.405
2015-11-20T00:14:51+00:00,25,34.607
2015-11-20T00:14:51+00:00,22,34.503
2015-11-20T00:14:51+00:00,23,35.632
2015-11-20T00:14:51+00:00,24,34.004
2015-11-20T00:14:51+00:00,25,35.688
2015-11-20T00:14:51+00:00,22,35.415
2015-11-20T00:14:51+00:00,23,36.486
2015-11-20T00:14:51+00:00,24,33.405
2015-11-20T00:14:51+00:00,25,34.584
2015-11-20T00:14:51+00:00,20,705.3
2015-11-20T00:14:51+00:00,21,15.1
2015-11-20T00:14:51+00:00,22,34.503
2015-11-20T00:14:51+00:00,23,35.615
2015-11-20T00:14:52+00:00,24,34.004
2015-11-20T00:14:52+00:00,25,35.688
2015-11-20T00:14:52+00:00,1,0.0
2015-11-20T00:14:52+00:00,2,0.0
2015-11-20T00:14:52+00:00,3,9521.0
2015-11-20T00:14:52+00:00,4,717.7
2015-11-20T00:14:52+00:00,5,689.2
2015-11-20T00:14:52+00:00,6,683.2
2015-11-20T00:14:52+00:00,7,721.7
2015-11-20T00:14:52+00:00,8,687.2
2015-11-20T00:14:52+00:00,9,664.4
2015-11-20T00:14:52+00:00,10,827.9
2015-11-20T00:14:52+00:00,11,832.4
2015-11-20T00:14:52+00:00,12,795.5
2015-11-20T00:14:52+00:00,13,817.4
2015-11-20T00:14:52+00:00,14,924.7
2015-11-20T00:14:52+00:00,15,912.1
2015-11-20T00:14:52+00:00,16,207.923
2015-11-20T00:14:52+00:00,17,7.5
2015-11-20T00:14:52+00:00,18,828.6
2015-11-20T00:14:52+00:00,19,860.4
2015-11-20T00:14:52+00:00,22,35.415
2015-11-20T00:14:52+00:00,23,36.486
2015-11-20T00:14:52+00:00,24,33.392
2015-11-20T00:14:52+00:00,25,34.584
2015-11-20T00:14:52+00:00,22,34.493
2015-11-20T00:14:52+00:00,23,35.615
2015-11-20T00:14:52+00:00,24,34.004
2015-11-20T00:14:52+00:00,25,35.688
2015-11-20T00:14:52+00:00,22,35.415
2015-11-20T00:14:52+00:00,23,36.486
2015-11-20T00:14:52+00:00,24,33.392
2015-11-20T00:14:52+00:00,25,34.561
2015-11-20T00:14:52+00:00,20,703.5
2015-11-20T00:14:52+00:00,21,15.2
2015-11-20T00:14:52+00:00,22,34.493
2015-11-20T00:14:52+00:00,23,35.597
2015-11-20T00:14:52+00:00,24,34.004
2015-11-20T00:14:52+00:00,25,35.688
2015-11-20T00:14:52+00:00,1,0.0
2015-11-20T00:14:52+00:00,2,0.0
2015-11-20T00:14:52+00:00,3,9525.0
2015-11-20T00:14:52+00:00,4,718.3
2015-11-20T00:14:52+00:00,5,689.3
2015-11-20T00:14:52+00:00,6,683.5
2015-11-20T00:14:52+00:00,7,721.5
2015-11-20T00:14:52+00:00,8,687.8
2015-11-20T00:14:52+00:00,9,663.7
2015-11-20T00:14:52+00:00,10,827.9
2015-11-20T00:14:52+00:00,11,833.0
2015-11-20T00:14:52+00:00,12,795.8
2015-11-20T00:14:52+00:00,13,817.8
2015-11-20T00:14:52+00:00,14,926.4
2015-11-20T00:14:52+00:00,15,911.9
2015-11-20T00:14:52+00:00,16,207.984
2015-11-20T00:14:52+00:00,17,7.4
2015-11-20T00:14:52+00:00,18,827.9
2015-11-20T00:14:52+00:00,19,860.6
2015-11-20T00:14:52+00:00,22,34.482
2015-11-20T00:14:52+00:00,23,35.597
2015-11-20T00:14:53+00:00,24,34.004
2015-11-20T00:14:53+00:00,25,35.688
2015-11-20T00:14:53+00:00,22,35.415
2015-11-20T00:14:53+00:00,23,36.486
2015-11-20T00:14:53+00:00,24,33.379
2015-11-20T00:14:53+00:00,25,34.538
2015-11-20T00:14:53+00:00,20,701.6
2015-11-20T00:14:53+00:00,21,15.1
2015-11-20T00:14:53+00:00,22,34.482
2015-11-20T00:14:53+00:00,23,35.579
2015-11-20T00:14:53+00:00,24,34.004
2015-11-20T00:14:53+00:00,25,35.688
2015-11-20T00:14:53+00:00,1,0.0
2015-11-20T00:14:53+00:00,2,0.0
2015-11-20T00:14:53+00:00,3,9522.0
2015-11-20T00:14:53+00:00,4,718.0
2015-11-20T00:14:53+00:00,5,689.7
2015-11-20T00:14:53+00:00,6,683.3
